Account,Line Item,Scenario,Year,Month,Amount,MonthNumber,MonthStartDate,MonthEndDate,Quarter
6002,  Payroll Taxes,Budget,2022,May,-135167.81,5,5/1/2022,5/31/2022,Q2
6003,  Rent,Budget,2022,May,-58170.32,5,5/1/2022,5/31/2022,Q2
6004,  Marketing,Budget,2022,May,-366224,5,5/1/2022,5/31/2022,Q2
6005,  Software & Subscriptions,Budget,2022,May,-28645,5,5/1/2022,5/31/2022,Q2
6006,  Travel,Budget,2022,May,-101898.04,5,5/1/2022,5/31/2022,Q2
7001,  Interest Income,Budget,2022,May,3195.37,5,5/1/2022,5/31/2022,Q2
7002,  Interest Expense,Budget,2022,May,-3919.78,5,5/1/2022,5/31/2022,Q2
4001,  Core,Budget,2022,Jun,2395416.1,6,6/1/2022,6/30/2022,Q2
4002,  Pro,Budget,2022,Jun,1775181.01,6,6/1/2022,6/30/2022,Q2
4010,  Services,Budget,2022,Jun,1007425.55,6,6/1/2022,6/30/2022,Q2
5001,  Materials,Budget,2022,Jun,-1358272,6,6/1/2022,6/30/2022,Q2
5002,  Direct Labor,Budget,2022,Jun,-615073.09,6,6/1/2022,6/30/2022,Q2
5003,  Freight & Logistics,Budget,2022,Jun,-216515.28,6,6/1/2022,6/30/2022,Q2
6001,  Salaries & Wages,Budget,2022,Jun,-951029.28,6,6/1/2022,6/30/2022,Q2
6002,  Payroll Taxes,Budget,2022,Jun,-133144.1,6,6/1/2022,6/30/2022,Q2
6003,  Rent,Budget,2022,Jun,-58367,6,6/1/2022,6/30/2022,Q2
6004,  Marketing,Budget,2022,Jun,-376061.11,6,6/1/2022,6/30/2022,Q2
6005,  Software & Subscriptions,Budget,2022,Jun,-28580.31,6,6/1/2022,6/30/2022,Q2
6006,  Travel,Budget,2022,Jun,-104016.82,6,6/1/2022,6/30/2022,Q2
7001,  Interest Income,Budget,2022,Jun,3733.09,6,6/1/2022,6/30/2022,Q2
7002,  Interest Expense,Budget,2022,Jun,-3784.82,6,6/1/2022,6/30/2022,Q2
4001,  Core,Budget,2022,Jul,2496739,7,7/1/2022,7/31/2022,Q3
4002,  Pro,Budget,2022,Jul,1745090.06,7,7/1/2022,7/31/2022,Q3
4010,  Services,Budget,2022,Jul,964027.27,7,7/1/2022,7/31/2022,Q3
5001,  Materials,Budget,2022,Jul,-1364815.25,7,7/1/2022,7/31/2022,Q3
5002,  Direct Labor,Budget,2022,Jul,-615627.04,7,7/1/2022,7/31/2022,Q3
5003,  Freight & Logistics,Budget,2022,Jul,-221392.12,7,7/1/2022,7/31/2022,Q3
6001,  Salaries & Wages,Budget,2022,Jul,-956584.78,7,7/1/2022,7/31/2022,Q3
6002,  Payroll Taxes,Budget,2022,Jul,-133921.87,7,7/1/2022,7/31/2022,Q3
6003,  Rent,Budget,2022,Jul,-58445.22,7,7/1/2022,7/31/2022,Q3
6004,  Marketing,Budget,2022,Jul,-367243.43,7,7/1/2022,7/31/2022,Q3
6005,  Software & Subscriptions,Budget,2022,Jul,-28866,7,7/1/2022,7/31/2022,Q3
6006,  Travel,Budget,2022,Jul,-107656.47,7,7/1/2022,7/31/2022,Q3
7001,  Interest Income,Budget,2022,Jul,3125,7,7/1/2022,7/31/2022,Q3
7002,  Interest Expense,Budget,2022,Jul,-3977.46,7,7/1/2022,7/31/2022,Q3
4001,  Core,Budget,2022,Aug,2176281.98,8,8/1/2022,8/31/2022,Q3
4002,  Pro,Budget,2022,Aug,1759200.16,8,8/1/2022,8/31/2022,Q3
4010,  Services,Budget,2022,Aug,978203.17,8,8/1/2022,8/31/2022,Q3
5001,  Materials,Budget,2022,Aug,-1292650.92,8,8/1/2022,8/31/2022,Q3
5002,  Direct Labor,Budget,2022,Aug,-579507,8,8/1/2022,8/31/2022,Q3
5003,  Freight & Logistics,Budget,2022,Aug,-210299.9,8,8/1/2022,8/31/2022,Q3
6001,  Salaries & Wages,Budget,2022,Aug,-968817.49,8,8/1/2022,8/31/2022,Q3
6002,  Payroll Taxes,Budget,2022,Aug,-135634.45,8,8/1/2022,8/31/2022,Q3
6003,  Rent,Budget,2022,Aug,,8,8/1/2022,8/31/2022,Q3
6004,  Marketing,Budget,2022,Aug,-356188,8,8/1/2022,8/31/2022,Q3
6005,  Software & Subscriptions,Budget,2022,Aug,-28298.72,8,8/1/2022,8/31/2022,Q3
6006,  Travel,Budget,2022,Aug,-99713.84,8,8/1/2022,8/31/2022,Q3
7001,  Interest Income,Budget,2022,Aug,2933.91,8,8/1/2022,8/31/2022,Q3
7002,  Interest Expense,Budget,2022,Aug,-3677.41,8,8/1/2022,8/31/2022,Q3
4001,  Core,Budget,2022,Sep,2070792.3,9,9/1/2022,9/30/2022,Q3
4002,  Pro,Budget,2022,Sep,1655471,9,9/1/2022,9/30/2022,Q3
4010,  Services,Budget,2022,Sep,960716.61,9,9/1/2022,9/30/2022,Q3
5001,  Materials,Budget,2022,Sep,-1218130.57,9,9/1/2022,9/30/2022,Q3
5002,  Direct Labor,Budget,2022,Sep,-553938.53,9,9/1/2022,9/30/2022,Q3
5003,  Freight & Logistics,Budget,2022,Sep,-198985.33,9,9/1/2022,9/30/2022,Q3
6001,  Salaries & Wages,Budget,2022,Sep,-955520.58,9,9/1/2022,9/30/2022,Q3
6002,  Payroll Taxes,Budget,2022,Sep,-133772.88,9,9/1/2022,9/30/2022,Q3
6003,  Rent,Budget,2022,Sep,-58261.6,9,9/1/2022,9/30/2022,Q3
6004,  Marketing,Budget,2022,Sep,-347006,9,9/1/2022,9/30/2022,Q3
6005,  Software & Subscriptions,Budget,2022,Sep,-28548.47,9,9/1/2022,9/30/2022,Q3
6006,  Travel,Budget,2022,Sep,-91005.19,9,9/1/2022,9/30/2022,Q3
7001,  Interest Income,Budget,2022,Sep,2903.19,9,9/1/2022,9/30/2022,Q3
7002,  Interest Expense,Budget,2022,Sep,-3972.38,9,9/1/2022,9/30/2022,Q3
4001,  Core,Budget,2022,Oct,2299203.51,10,10/1/2022,10/31/2022,Q4
4002,  Pro,Budget,2022,Oct,1849880,10,10/1/2022,10/31/2022,Q4
4010,  Services,Budget,2022,Oct,1062843,10,10/1/2022,10/31/2022,Q4
5001,  Materials,Budget,2022,Oct,-1360314.58,10,10/1/2022,10/31/2022,Q4
5002,  Direct Labor,Budget,2022,Oct,-616822.69,10,10/1/2022,10/31/2022,Q4
5003,  Freight & Logistics,Budget,2022,Oct,-220201.01,10,10/1/2022,10/31/2022,Q4
6001,  Salaries & Wages,Budget,2022,Oct,-956358,10,10/1/2022,10/31/2022,Q4
6002,  Payroll Taxes,Budget,2022,Oct,-133890.11,10,10/1/2022,10/31/2022,Q4
6003,  Rent,Budget,2022,Oct,-58308.1,10,10/1/2022,10/31/2022,Q4
6004,  Marketing,Budget,2022,Oct,-374483.96,10,10/1/2022,10/31/2022,Q4
6005,  Software & Subscriptions,Budget,2022,Oct,,10,10/1/2022,10/31/2022,Q4
6006,  Travel,Budget,2022,Oct,-102745.65,10,10/1/2022,10/31/2022,Q4
7001,  Interest Income,Budget,2022,Oct,,10,10/1/2022,10/31/2022,Q4
7002,  Interest Expense,Budget,2022,Oct,-3934,10,10/1/2022,10/31/2022,Q4
4001,  Core,Budget,2022,Nov,2533139.63,11,11/1/2022,11/30/2022,Q4
4002,  Pro,Budget,2022,Nov,1797497.05,11,11/1/2022,11/30/2022,Q4
4010,  Services,Budget,2022,Nov,966358.71,11,11/1/2022,11/30/2022,Q4
5001,  Materials,Budget,2022,Nov,-1399081.52,11,11/1/2022,11/30/2022,Q4
5002,  Direct Labor,Budget,2022,Nov,-630158.33,11,11/1/2022,11/30/2022,Q4
5003,  Freight & Logistics,Budget,2022,Nov,-224199.51,11,11/1/2022,11/30/2022,Q4
6001,  Salaries & Wages,Budget,2022,Nov,-956961.12,11,11/1/2022,11/30/2022,Q4
6002,  Payroll Taxes,Budget,2022,Nov,-133974.55,11,11/1/2022,11/30/2022,Q4
6003,  Rent,Budget,2022,Nov,-58500,11,11/1/2022,11/30/2022,Q4
6004,  Marketing,Budget,2022,Nov,-391578.94,11,11/1/2022,11/30/2022,Q4
6005,  Software & Subscriptions,Budget,2022,Nov,-28547.52,11,11/1/2022,11/30/2022,Q4
6006,  Travel,Budget,2022,Nov,-110448.06,11,11/1/2022,11/30/2022,Q4
7001,  Interest Income,Budget,2022,Nov,3117.64,11,11/1/2022,11/30/2022,Q4
7002,  Interest Expense,Budget,2022,Nov,-3884,11,11/1/2022,11/30/2022,Q4
4001,  Core,Budget,2022,Dec,2390532.94,12,12/1/2022,12/31/2022,Q4
4002,  Pro,Budget,2022,Dec,1823614.66,12,12/1/2022,12/31/2022,Q4
4010,  Services,Budget,2022,Dec,1151159.62,12,12/1/2022,12/31/2022,Q4
5001,  Materials,Budget,2022,Dec,-1390217.92,12,12/1/2022,12/31/2022,Q4
5002,  Direct Labor,Budget,2022,Dec,-635237.33,12,12/1/2022,12/31/2022,Q4
5003,  Freight & Logistics,Budget,2022,Dec,-221670.77,12,12/1/2022,12/31/2022,Q4
6001,  Salaries & Wages,Budget,2022,Dec,-945778.84,12,12/1/2022,12/31/2022,Q4
6002,  Payroll Taxes,Budget,2022,Dec,-132409.04,12,12/1/2022,12/31/2022,Q4
6003,  Rent,Budget,2022,Dec,-58367.63,12,12/1/2022,12/31/2022,Q4
6004,  Marketing,Budget,2022,Dec,-382780.5,12,12/1/2022,12/31/2022,Q4
6005,  Software & Subscriptions,Budget,2022,Dec,-28587.72,12,12/1/2022,12/31/2022,Q4
6006,  Travel,Budget,2022,Dec,-100283,12,12/1/2022,12/31/2022,Q4
7001,  Interest Income,Budget,2022,Dec,2913,12,12/1/2022,12/31/2022,Q4
7002,  Interest Expense,Budget,2022,Dec,-3907,12,12/1/2022,12/31/2022,Q4
4001,  Core,Actual,2023,Jan,2092231.76,1,1/1/2023,1/31/2023,Q1
4002,  Pro,Actual,2023,Jan,1738919.32,1,1/1/2023,1/31/2023,Q1
4010,  Services,Actual,2023,Jan,942054.16,1,1/1/2023,1/31/2023,Q1
5001,  Materials,Actual,2023,Jan,-1334347.04,1,1/1/2023,1/31/2023,Q1
5002,  Direct Labor,Actual,2023,Jan,-567213.19,1,1/1/2023,1/31/2023,Q1
5003,  Freight & Logistics,Actual,2023,Jan,-221817.67,1,1/1/2023,1/31/2023,Q1
6001,  Salaries & Wages,Actual,2023,Jan,-971130.86,1,1/1/2023,1/31/2023,Q1
6002,  Payroll Taxes,Actual,2023,Jan,-135958.33,1,1/1/2023,1/31/2023,Q1
6003,  Rent,Actual,2023,Jan,-60285.81,1,1/1/2023,1/31/2023,Q1
6004,  Marketing,Actual,2023,Jan,-327640.01,1,1/1/2023,1/31/2023,Q1
6005,  Software & Subscriptions,Actual,2023,Jan,-29805.31,1,1/1/2023,1/31/2023,Q1
6006,  Travel,Actual,2023,Jan,-95188,1,1/1/2023,1/31/2023,Q1
7001,  Interest Income,Actual,2023,Jan,,1,1/1/2023,1/31/2023,Q1
7002,  Interest Expense,Actual,2023,Jan,-3920.54,1,1/1/2023,1/31/2023,Q1
4001,  Core,Actual,2023,Feb,2129401.65,2,2/1/2023,2/28/2023,Q1
4002,  Pro,Actual,2023,Feb,1668092,2,2/1/2023,2/28/2023,Q1
4010,  Services,Actual,2023,Feb,993027.37,2,2/1/2023,2/28/2023,Q1
5001,  Materials,Actual,2023,Feb,-1339957.94,2,2/1/2023,2/28/2023,Q1
5002,  Direct Labor,Actual,2023,Feb,-576010.9,2,2/1/2023,2/28/2023,Q1
5003,  Freight & Logistics,Actual,2023,Feb,-222619.37,2,2/1/2023,2/28/2023,Q1
6001,  Salaries & Wages,Actual,2023,Feb,-987434.5,2,2/1/2023,2/28/2023,Q1
6002,  Payroll Taxes,Actual,2023,Feb,-138240.83,2,2/1/2023,2/28/2023,Q1
6003,  Rent,Actual,2023,Feb,-60579.79,2,2/1/2023,2/28/2023,Q1
6004,  Marketing,Actual,2023,Feb,-321175.43,2,2/1/2023,2/28/2023,Q1
6005,  Software & Subscriptions,Actual,2023,Feb,-29825.53,2,2/1/2023,2/28/2023,Q1
6006,  Travel,Actual,2023,Feb,-88552.2,2,2/1/2023,2/28/2023,Q1
7001,  Interest Income,Actual,2023,Feb,3466.07,2,2/1/2023,2/28/2023,Q1
7002,  Interest Expense,Actual,2023,Feb,-4520.95,2,2/1/2023,2/28/2023,Q1
4001,  Core,Actual,2023,Mar,2478661,3,3/1/2023,3/31/2023,Q1
4002,  Pro,Actual,2023,Mar,1813703.02,3,3/1/2023,3/31/2023,Q1
4010,  Services,Actual,2023,Mar,1024678,3,3/1/2023,3/31/2023,Q1
5001,  Materials,Actual,2023,Mar,-1448090.71,3,3/1/2023,3/31/2023,Q1
5002,  Direct Labor,Actual,2023,Mar,-629957.02,3,3/1/2023,3/31/2023,Q1
5003,  Freight & Logistics,Actual,2023,Mar,,3,3/1/2023,3/31/2023,Q1
6001,  Salaries & Wages,Actual,2023,Mar,-981691.12,3,3/1/2023,3/31/2023,Q1
6002,  Payroll Taxes,Actual,2023,Mar,-137436.77,3,3/1/2023,3/31/2023,Q1
6003,  Rent,Actual,2023,Mar,-60027.2,3,3/1/2023,3/31/2023,Q1
6004,  Marketing,Actual,2023,Mar,-315157,3,3/1/2023,3/31/2023,Q1
6005,  Software & Subscriptions,Actual,2023,Mar,-29675.03,3,3/1/2023,3/31/2023,Q1
6006,  Travel,Actual,2023,Mar,-104657,3,3/1/2023,3/31/2023,Q1
7001,  Interest Income,Actual,2023,Mar,3546.09,3,3/1/2023,3/31/2023,Q1
7002,  Interest Expense,Actual,2023,Mar,-4401,3,3/1/2023,3/31/2023,Q1
4001,  Core,Actual,2023,Apr,2359814,4,4/1/2023,4/30/2023,Q2
4002,  Pro,Actual,2023,Apr,1791595.18,4,4/1/2023,4/30/2023,Q2
4010,  Services,Actual,2023,Apr,1070272.23,4,4/1/2023,4/30/2023,Q2
5001,  Materials,Actual,2023,Apr,-1432959.63,4,4/1/2023,4/30/2023,Q2
5002,  Direct Labor,Actual,2023,Apr,-622746.37,4,4/1/2023,4/30/2023,Q2
5003,  Freight & Logistics,Actual,2023,Apr,-252728.57,4,4/1/2023,4/30/2023,Q2
6001,  Salaries & Wages,Actual,2023,Apr,-980777.48,4,4/1/2023,4/30/2023,Q2
6002,  Payroll Taxes,Actual,2023,Apr,-137308.84,4,4/1/2023,4/30/2023,Q2
6003,  Rent,Actual,2023,Apr,-60539.65,4,4/1/2023,4/30/2023,Q2
6004,  Marketing,Actual,2023,Apr,-320797.02,4,4/1/2023,4/30/2023,Q2
6005,  Software & Subscriptions,Actual,2023,Apr,-29397,4,4/1/2023,4/30/2023,Q2
6006,  Travel,Actual,2023,Apr,-98224.18,4,4/1/2023,4/30/2023,Q2
7001,  Interest Income,Actual,2023,Apr,3037.13,4,4/1/2023,4/30/2023,Q2
7002,  Interest Expense,Actual,2023,Apr,-4095.81,4,4/1/2023,4/30/2023,Q2
4001,  Core,Actual,2023,May,2380254.09,5,5/1/2023,5/31/2023,Q2
4002,  Pro,Actual,2023,May,1827087.33,5,5/1/2023,5/31/2023,Q2
4010,  Services,Actual,2023,May,1122768.72,5,5/1/2023,5/31/2023,Q2
5001,  Materials,Actual,2023,May,,5,5/1/2023,5/31/2023,Q2
5002,  Direct Labor,Actual,2023,May,-628691.55,5,5/1/2023,5/31/2023,Q2
5003,  Freight & Logistics,Actual,2023,May,-251028.42,5,5/1/2023,5/31/2023,Q2
6001,  Salaries & Wages,Actual,2023,May,-982929.71,5,5/1/2023,5/31/2023,Q2
6002,  Payroll Taxes,Actual,2023,May,-137610.16,5,5/1/2023,5/31/2023,Q2
6003,  Rent,Actual,2023,May,-60799.93,5,5/1/2023,5/31/2023,Q2
6004,  Marketing,Actual,2023,May,-339422.83,5,5/1/2023,5/31/2023,Q2
6005,  Software & Subscriptions,Actual,2023,May,-30031.92,5,5/1/2023,5/31/2023,Q2
6006,  Travel,Actual,2023,May,-119464.05,5,5/1/2023,5/31/2023,Q2
7001,  Interest Income,Actual,2023,May,2435,5,5/1/2023,5/31/2023,Q2
7002,  Interest Expense,Actual,2023,May,-4106.75,5,5/1/2023,5/31/2023,Q2
4001,  Core,Actual,2023,Jun,2523690.84,6,6/1/2023,6/30/2023,Q2
4002,  Pro,Actual,2023,Jun,1820655.51,6,6/1/2023,6/30/2023,Q2
4010,  Services,Actual,2023,Jun,1138414.89,6,6/1/2023,6/30/2023,Q2
5001,  Materials,Actual,2023,Jun,-1523136.3,6,6/1/2023,6/30/2023,Q2
5002,  Direct Labor,Actual,2023,Jun,-653511,6,6/1/2023,6/30/2023,Q2
5003,  Freight & Logistics,Actual,2023,Jun,-250915.76,6,6/1/2023,6/30/2023,Q2
6001,  Salaries & Wages,Actual,2023,Jun,-964011,6,6/1/2023,6/30/2023,Q2
6002,  Payroll Taxes,Actual,2023,Jun,-134961.49,6,6/1/2023,6/30/2023,Q2
6003,  Rent,Actual,2023,Jun,-60519.94,6,6/1/2023,6/30/2023,Q2
6004,  Marketing,Actual,2023,Jun,-364370,6,6/1/2023,6/30/2023,Q2
6005,  Software & Subscriptions,Actual,2023,Jun,-29537.52,6,6/1/2023,6/30/2023,Q2
6006,  Travel,Actual,2023,Jun,-106082,6,6/1/2023,6/30/2023,Q2
7001,  Interest Income,Actual,2023,Jun,2392.73,6,6/1/2023,6/30/2023,Q2
7002,  Interest Expense,Actual,2023,Jun,-4384.45,6,6/1/2023,6/30/2023,Q2
4001,  Core,Actual,2023,Jul,2436507,7,7/1/2023,7/31/2023,Q3
4002,  Pro,Actual,2023,Jul,1823818.81,7,7/1/2023,7/31/2023,Q3
4010,  Services,Actual,2023,Jul,1097884.94,7,7/1/2023,7/31/2023,Q3
5001,  Materials,Actual,2023,Jul,-1482372.91,7,7/1/2023,7/31/2023,Q3
5002,  Direct Labor,Actual,2023,Jul,-631555.96,7,7/1/2023,7/31/2023,Q3
5003,  Freight & Logistics,Actual,2023,Jul,-252774,7,7/1/2023,7/31/2023,Q3
6001,  Salaries & Wages,Actual,2023,Jul,-981614.07,7,7/1/2023,7/31/2023,Q3
6002,  Payroll Taxes,Actual,2023,Jul,-137425.97,7,7/1/2023,7/31/2023,Q3
6003,  Rent,Actual,2023,Jul,-60794.47,7,7/1/2023,7/31/2023,Q3
6004,  Marketing,Actual,2023,Jul,-339481,7,7/1/2023,7/31/2023,Q3
6005,  Software & Subscriptions,Actual,2023,Jul,-29701.51,7,7/1/2023,7/31/2023,Q3
6006,  Travel,Actual,2023,Jul,-110664.29,7,7/1/2023,7/31/2023,Q3
7001,  Interest Income,Actual,2023,Jul,3168.48,7,7/1/2023,7/31/2023,Q3
7002,  Interest Expense,Actual,2023,Jul,-4102,7,7/1/2023,7/31/2023,Q3
4001,  Core,Actual,2023,Aug,2221681.99,8,8/1/2023,8/31/2023,Q3
4002,  Pro,Actual,2023,Aug,,8,8/1/2023,8/31/2023,Q3
4010,  Services,Actual,2023,Aug,1125789.56,8,8/1/2023,8/31/2023,Q3
5001,  Materials,Actual,2023,Aug,-1426290.88,8,8/1/2023,8/31/2023,Q3
5002,  Direct Labor,Actual,2023,Aug,-594015,8,8/1/2023,8/31/2023,Q3
5003,  Freight & Logistics,Actual,2023,Aug,-243163,8,8/1/2023,8/31/2023,Q3
6001,  Salaries & Wages,Actual,2023,Aug,-974651,8,8/1/2023,8/31/2023,Q3
6002,  Payroll Taxes,Actual,2023,Aug,-136451.11,8,8/1/2023,8/31/2023,Q3
6003,  Rent,Actual,2023,Aug,-60959.82,8,8/1/2023,8/31/2023,Q3
6004,  Marketing,Actual,2023,Aug,-314516.84,8,8/1/2023,8/31/2023,Q3
6005,  Software & Subscriptions,Actual,2023,Aug,-29107.18,8,8/1/2023,8/31/2023,Q3
6006,  Travel,Actual,2023,Aug,-114877.67,8,8/1/2023,8/31/2023,Q3
7001,  Interest Income,Actual,2023,Aug,2525.68,8,8/1/2023,8/31/2023,Q3
7002,  Interest Expense,Actual,2023,Aug,-4540.11,8,8/1/2023,8/31/2023,Q3
4001,  Core,Actual,2023,Sep,2166156.61,9,9/1/2023,9/30/2023,Q3
4002,  Pro,Actual,2023,Sep,1814931.61,9,9/1/2023,9/30/2023,Q3
4010,  Services,Actual,2023,Sep,,9,9/1/2023,9/30/2023,Q3
5001,  Materials,Actual,2023,Sep,-1398880.41,9,9/1/2023,9/30/2023,Q3
5002,  Direct Labor,Actual,2023,Sep,-597567.16,9,9/1/2023,9/30/2023,Q3
5003,  Freight & Logistics,Actual,2023,Sep,-227271.46,9,9/1/2023,9/30/2023,Q3
6001,  Salaries & Wages,Actual,2023,Sep,-985777,9,9/1/2023,9/30/2023,Q3
6002,  Payroll Taxes,Actual,2023,Sep,-138008.83,9,9/1/2023,9/30/2023,Q3
6003,  Rent,Actual,2023,Sep,-60314.67,9,9/1/2023,9/30/2023,Q3
6004,  Marketing,Actual,2023,Sep,-313109.21,9,9/1/2023,9/30/2023,Q3
6005,  Software & Subscriptions,Actual,2023,Sep,-29979.81,9,9/1/2023,9/30/2023,Q3
6006,  Travel,Actual,2023,Sep,-95360.46,9,9/1/2023,9/30/2023,Q3
7001,  Interest Income,Actual,2023,Sep,2736.93,9,9/1/2023,9/30/2023,Q3
7002,  Interest Expense,Actual,2023,Sep,-4470,9,9/1/2023,9/30/2023,Q3
4001,  Core,Actual,2023,Oct,2437690.74,10,10/1/2023,10/31/2023,Q4
4002,  Pro,Actual,2023,Oct,1826026.71,10,10/1/2023,10/31/2023,Q4
4010,  Services,Actual,2023,Oct,1075881.17,10,10/1/2023,10/31/2023,Q4
5001,  Materials,Actual,2023,Oct,-1478994.73,10,10/1/2023,10/31/2023,Q4
5002,  Direct Labor,Actual,2023,Oct,-637452.44,10,10/1/2023,10/31/2023,Q4
5003,  Freight & Logistics,Actual,2023,Oct,-255592.03,10,10/1/2023,10/31/2023,Q4
6001,  Salaries & Wages,Actual,2023,Oct,-983583.05,10,10/1/2023,10/31/2023,Q4
6002,  Payroll Taxes,Actual,2023,Oct,-137702,10,10/1/2023,10/31/2023,Q4
6003,  Rent,Actual,2023,Oct,-60785,10,10/1/2023,10/31/2023,Q4
6004,  Marketing,Actual,2023,Oct,-336131.73,10,10/1/2023,10/31/2023,Q4
6005,  Software & Subscriptions,Actual,2023,Oct,-29658.43,10,10/1/2023,10/31/2023,Q4
6006,  Travel,Actual,2023,Oct,-114900.02,10,10/1/2023,10/31/2023,Q4
7001,  Interest Income,Actual,2023,Oct,3086.45,10,10/1/2023,10/31/2023,Q4
7002,  Interest Expense,Actual,2023,Oct,-4670.34,10,10/1/2023,10/31/2023,Q4
4001,  Core,Actual,2023,Nov,2322821.25,11,11/1/2023,11/30/2023,Q4
4002,  Pro,Actual,2023,Nov,2021406.89,11,11/1/2023,11/30/2023,Q4
4010,  Services,Actual,2023,Nov,1065388.53,11,11/1/2023,11/30/2023,Q4
5001,  Materials,Actual,2023,Nov,-1496846.22,11,11/1/2023,11/30/2023,Q4
5002,  Direct Labor,Actual,2023,Nov,-643382.42,11,11/1/2023,11/30/2023,Q4
5003,  Freight & Logistics,Actual,2023,Nov,-246189.85,11,11/1/2023,11/30/2023,Q4
6001,  Salaries & Wages,Actual,2023,Nov,-958979.3,11,11/1/2023,11/30/2023,Q4
6002,  Payroll Taxes,Actual,2023,Nov,-134257.1,11,11/1/2023,11/30/2023,Q4
6003,  Rent,Actual,2023,Nov,-60408.24,11,11/1/2023,11/30/2023,Q4
6004,  Marketing,Actual,2023,Nov,-330802.98,11,11/1/2023,11/30/2023,Q4
6005,  Software & Subscriptions,Actual,2023,Nov,-30518,11,11/1/2023,11/30/2023,Q4
6006,  Travel,Actual,2023,Nov,-119337.47,11,11/1/2023,11/30/2023,Q4
7001,  Interest Income,Actual,2023,Nov,3192.53,11,11/1/2023,11/30/2023,Q4
7002,  Interest Expense,Actual,2023,Nov,-4020.75,11,11/1/2023,11/30/2023,Q4
4001,  Core,Actual,2023,Dec,2517297.37,12,12/1/2023,12/31/2023,Q4
4002,  Pro,Actual,2023,Dec,1919056.57,12,12/1/2023,12/31/2023,Q4
4010,  Services,Actual,2023,Dec,1105193.64,12,12/1/2023,12/31/2023,Q4
5001,  Materials,Actual,2023,Dec,-1534176.34,12,12/1/2023,12/31/2023,Q4
5002,  Direct Labor,Actual,2023,Dec,,12,12/1/2023,12/31/2023,Q4
5003,  Freight & Logistics,Actual,2023,Dec,-249654.16,12,12/1/2023,12/31/2023,Q4
6001,  Salaries & Wages,Actual,2023,Dec,-959585.85,12,12/1/2023,12/31/2023,Q4
6002,  Payroll Taxes,Actual,2023,Dec,-134342.02,12,12/1/2023,12/31/2023,Q4
6003,  Rent,Actual,2023,Dec,-60608.87,12,12/1/2023,12/31/2023,Q4
6004,  Marketing,Actual,2023,Dec,-396502.63,12,12/1/2023,12/31/2023,Q4
6005,  Software & Subscriptions,Actual,2023,Dec,-30166.94,12,12/1/2023,12/31/2023,Q4
6006,  Travel,Actual,2023,Dec,-123045.18,12,12/1/2023,12/31/2023,Q4
7001,  Interest Income,Actual,2023,Dec,2441.32,12,12/1/2023,12/31/2023,Q4
7002,  Interest Expense,Actual,2023,Dec,-4291,12,12/1/2023,12/31/2023,Q4
4001,  Core,Budget,2023,Jan,2145256.15,1,1/1/2023,1/31/2023,Q1
4002,  Pro,Budget,2023,Jan,1750528.42,1,1/1/2023,1/31/2023,Q1
4010,  Services,Budget,2023,Jan,952568.26,1,1/1/2023,1/31/2023,Q1
5001,  Materials,Budget,2023,Jan,-1276560.78,1,1/1/2023,1/31/2023,Q1
5002,  Direct Labor,Budget,2023,Jan,-577753.5,1,1/1/2023,1/31/2023,Q1
5003,  Freight & Logistics,Budget,2023,Jan,-206003.96,1,1/1/2023,1/31/2023,Q1
6001,  Salaries & Wages,Budget,2023,Jan,-987907,1,1/1/2023,1/31/2023,Q1
6002,  Payroll Taxes,Budget,2023,Jan,-138307.01,1,1/1/2023,1/31/2023,Q1
6003,  Rent,Budget,2023,Jan,-60174,1,1/1/2023,1/31/2023,Q1
6004,  Marketing,Budget,2023,Jan,-345961.86,1,1/1/2023,1/31/2023,Q1
6005,  Software & Subscriptions,Budget,2023,Jan,-29915.69,1,1/1/2023,1/31/2023,Q1
6006,  Travel,Budget,2023,Jan,-98393.93,1,1/1/2023,1/31/2023,Q1
7001,  Interest Income,Budget,2023,Jan,3168.53,1,1/1/2023,1/31/2023,Q1
7002,  Interest Expense,Budget,2023,Jan,-4102.49,1,1/1/2023,1/31/2023,Q1
4001,  Core,Budget,2023,Feb,2197071.83,2,2/1/2023,2/28/2023,Q1
4002,  Pro,Budget,2023,Feb,1687571.94,2,2/1/2023,2/28/2023,Q1
4010,  Services,Budget,2023,Feb,1003139.42,2,2/1/2023,2/28/2023,Q1
5001,  Materials,Budget,2023,Feb,-1269842.25,2,2/1/2023,2/28/2023,Q1
5002,  Direct Labor,Budget,2023,Feb,-578851.56,2,2/1/2023,2/28/2023,Q1
5003,  Freight & Logistics,Budget,2023,Feb,-207207.18,2,2/1/2023,2/28/2023,Q1
6001,  Salaries & Wages,Budget,2023,Feb,-1006253.14,2,2/1/2023,2/28/2023,Q1
6002,  Payroll Taxes,Budget,2023,Feb,-140875.46,2,2/1/2023,2/28/2023,Q1
6003,  Rent,Budget,2023,Feb,-60200.36,2,2/1/2023,2/28/2023,Q1
6004,  Marketing,Budget,2023,Feb,-353572.58,2,2/1/2023,2/28/2023,Q1
6005,  Software & Subscriptions,Budget,2023,Feb,-29667,2,2/1/2023,2/28/2023,Q1
6006,  Travel,Budget,2023,Feb,,2,2/1/2023,2/28/2023,Q1
7001,  Interest Income,Budget,2023,Feb,3275.05,2,2/1/2023,2/28/2023,Q1
